"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2014-03-12","1.11064890427733","0.363508321915709","2.04615357765095",1.11308246453556,1.12221880358092,1.13921356410425,1.14916676812745
"2014-03-13","1.12121728513039","0.36959792723115","2.05286776765705",1.12916736095521,1.13757751591316,1.14481871448792,1.15600488267487
"2014-03-14","1.14080521569103","0.384065424472371","2.10820873614301",1.14796496044508,1.15329535877364,1.1496828240385,1.1621510647585
"2014-03-15","1.16996059365373","0.390543159757247","2.21142591033455",1.16487130601189,1.16500002092279,1.15479903544423,1.16712884677746
"2014-03-16","1.19527514095932","0.396956027844114","2.26224366890545",1.1825050398355,1.17344805686437,1.16046790121451,1.17114858745598
"2014-03-17","1.20379265207378","0.399507712544336","2.2795844486331",1.20331354017741,1.18114788486505,1.16756129794743,1.17394634281047
"2014-03-18","1.21239935029767","0.402333911422489","2.2962348542916",1.22085345651641,1.18933592883564,1.17596883628106,1.17571785762874
"2014-03-19","1.2340850410426","0.408327366738754","2.34259965713498",1.22930868633339,1.19721698161239,1.1857375283409,1.17695832370061
"2014-03-20","1.26687678752375","0.414565277081386","2.48451503739319",1.23069549432248,1.20519192969413,1.19773181859154,1.17779440904963
"2014-03-21","1.26358463006404","0.412688439131395","2.47165074986564",1.22989344203078,1.21202054509381,1.21157711447038,1.1785570739153
"2014-03-22","1.22914720237253","0.405956182779825","2.35259108212502",1.22741212273162,1.21734282609991,1.22405316902318,1.17918824220093
"2014-03-23","1.20498279688301","0.397000407393735","2.29214472274571",1.22429579158,1.22233356889632,1.23500305761045,1.17940777617309
"2014-03-24","1.19817828603188","0.394679743734582","2.27924711090448",1.21906669700566,1.22737081306023,1.24687634171727,1.17919488954282
"2014-03-25","1.19503011520352","0.393357178091313","2.27416909798413",1.21336125215731,1.23390891783123,1.26041733323098,1.17837686458599
