state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Centre-West.North	location.rates.Centre-West.Northeast	location.rates.Centre-West.RJ	location.rates.North.Northeast	location.rates.North.RJ	location.rates.Northeast.RJ	location.rates.North.Centre-West	location.rates.Northeast.Centre-West	location.rates.RJ.Centre-West	location.rates.Northeast.North	location.rates.RJ.North	location.rates.RJ.Northeast	location.branchRates	location.treeLikelihood
1962000	-64.34163670602784	-6.454716909994891	-57.88691979603295	0.03799601462000329	0.037996014620003314	0.619306982707958	0.04679012662737592	0.608957418822652	0.07744654451993029	0.2758049208951128	1.2336539938315996	0.059737514773607135	0.6170898516720964	0.09680827040106277	0.953018002027089	0.4539464846055535	1.182533157416947	0.0	-57.88691979603295
1964000	-65.2726022351011	-10.293602101396445	-54.97900013370466	0.051555013172600854	0.0515550131726009	0.6715769007638402	0.37845936680882153	1.2276878098846162	0.7321063073606862	0.05899718086312744	0.5103712489362835	2.3984614329187672	0.4482656935253441	0.17553090628983375	1.5304597583535515	0.08393330541499368	0.04827391146319359	0.0	-54.97900013370466
1966000	-70.2205390226923	-14.603688966738712	-55.616850055953584	0.03533324747875996	0.03533324747875995	0.5548401590497112	2.030453720647129	0.056255158328385756	0.7117095015233791	0.005896713380149113	1.9953377167578075	2.628927771775119	0.3152063601063163	0.2825798337519749	5.319084809059022	0.18819402479730826	0.802498248632558	0.0	-55.616850055953584
1968000	-64.79847905873686	-14.934853399848784	-49.86362565888808	0.05033334531603237	0.05033334531603245	0.5567962039966378	0.5019998196686477	0.25893776734961743	1.1416681780508462	0.554630167436054	1.0523800329847743	0.2910825209322551	1.375811485500642	1.045285413058591	5.170521400474972	0.7703722898403699	0.567779372836787	0.0	-49.86362565888808
1970000	-63.006325711552236	-17.27439509412203	-45.73193061743021	0.09033893933563929	0.09033893933563926	0.8801709478782674	0.05234699298673811	0.35919085802063583	1.9855010588716473	2.4520532447564922	0.848635683913409	0.008391605298010404	1.1567202703452641	0.1629315985774716	3.5345869395934817	0.10562169816931379	0.2468988500435383	0.0	-45.73193061743021
1972000	-56.84925638709112	-14.017639673440232	-42.83161671365088	0.05650054477481524	0.05650054477481521	0.25002690680660833	1.11292657451421	0.040630430830255596	0.26377987987848794	0.2949383656153161	1.5735796526353631	0.47991253885979895	1.3717601869159908	0.250893720018161	4.876183876328732	0.14601436977239288	0.9427044611934643	0.0	-42.83161671365088
1974000	-67.23901071092948	-13.348083474101067	-53.89092723682841	0.04458694100918772	0.044586941009187704	0.09483661343062301	0.4243685573921833	1.4200491940044144	1.3790491892877317	0.16141339847048738	0.9337379458809782	0.34660523231722645	0.8760209790752772	0.10484059524014504	3.5597011378331587	2.5728697147256794	0.4201692734483084	0.0	-53.89092723682841
1976000	-64.90804313627947	-16.138424220234512	-48.769618916044955	0.08260065045258119	0.08260065045258118	0.4437000794821699	0.8425852476995629	0.16634467445748372	0.5139376437602543	1.2773057499504528	1.2949296006398923	0.6191128439389483	1.1245008188515508	0.12915564837354376	3.6051122901617076	0.4737214698040637	0.4461365367073192	0.0	-48.769618916044955
1978000	-61.004010644077056	-9.458758941497688	-51.545251702579364	0.0404954207728895	0.04049542077288945	0.1715035350432715	0.6709387850246914	0.04672799553303389	0.5155737587937521	1.0159313747374936	0.8905814915945174	0.17610266698413876	0.8079432236457896	0.2358458335372307	2.5576216182963836	0.9063271007033177	0.6251305284817655	0.0	-51.545251702579364
1980000	-72.72426292756234	-23.83608088333987	-48.88818204422247	0.06739517971422186	0.06739517971422183	0.19125504842400218	2.736702869638467	1.8252596779001018	0.422932303246208	0.855877831902615	1.108714726646043	0.6390272118459545	5.3213522242741425	0.055261150129114985	5.389177906218343	0.34981142587021985	1.1738310868081319	0.0	-48.88818204422247
1982000	-63.28563882089891	-15.87416253365539	-47.411476287243524	0.05831361109453686	0.05831361109453688	0.52120878204034	0.08442117372002757	2.3130126563787363	0.4180617785137587	0.3977082373450338	1.1165107987881593	0.5983068328729415	1.0534063294234128	0.2223641273670938	5.181918466268173	0.4143935962020643	0.4223525642638374	0.0	-47.411476287243524
1984000	-66.35680706236357	-14.799137726347315	-51.557669336016254	0.06620665760482455	0.06620665760482454	2.483256179794463	0.08274250204518345	0.9609705582255337	1.2968625332676844	0.4304297953452093	0.26649337059351036	0.453691386070447	0.8432483934099896	0.4386505191797525	3.4675686770225687	0.08395595382559035	0.32046121191571714	0.0	-51.557669336016254
1986000	-66.43112994139729	-15.227325955702714	-51.20380398569458	0.07294926976421563	0.07294926976421558	1.0356947540506225	0.0029450429785261804	1.5091557489322023	0.5236788122864094	0.8276658317105179	0.4023573372346948	0.8606414670924666	0.9402782091453753	0.33181929489190504	3.744543077145852	0.011222143410425758	0.9950743633799282	0.0	-51.20380398569458
1988000	-65.53835428569494	-19.13601600438848	-46.402338281306456	0.10274286490143142	0.10274286490143153	0.5334430393217301	0.09522085516422112	0.014131583505210715	0.7013703827827437	0.016184572924174752	3.468194340456815	0.5356882096105757	1.6833428934393118	0.37219903395327636	3.443486998864691	0.18611117110898995	0.7428445681294742	0.0	-46.402338281306456
1990000	-67.05144499958928	-18.285223052286412	-48.766221947302874	0.06662449150443547	0.06662449150443543	1.7196979337488794	0.3486519513809974	1.0873308775124195	1.0408298488561016	0.3057920743564874	1.9788571338441514	0.28028328953043335	2.344222099208035	0.32761275056376	3.90637729474309	0.468557834835475	1.3823941160027098	0.0	-48.766221947302874
1992000	-62.033198571036905	-15.999337918883754	-46.03386065215315	0.08463618658173114	0.0846361865817312	0.7297685084768752	0.8421192259976112	1.0283377032648282	1.0158184409648296	0.17626964274964296	0.8837438483519631	0.03476238688887802	1.4255183731523062	0.5942073740461639	3.993127266583386	0.3368961261176605	0.36476100312645515	0.0	-46.03386065215315
1994000	-60.766761932349745	-11.200285548399215	-49.56647638395053	0.0483655529355205	0.04836555293552051	0.23043982654028244	0.43579298826415697	0.2543114636784328	0.9840792423333059	0.024571204202677287	0.8137437153944592	1.7106395560570178	0.7841459891437736	0.10286197569444745	3.574275556230892	0.3712285246478191	0.6281799987857157	0.0	-49.56647638395053
1996000	-74.56513905252064	-18.597475555824403	-55.96766349669623	0.07873505150733018	0.07873505150733012	2.5880908020900684	0.06504793336966598	1.3922881756489154	1.206007954000531	1.1853188450466505	0.9902703699329901	0.9997326377343255	1.0039409857229011	0.27160613860531285	2.192490412860861	0.7330058400581101	1.7157550721932524	0.0	-55.96766349669623
1998000	-57.73218135798861	-9.329316308984566	-48.40286504900404	0.07409446095187591	0.0740944609518759	0.6869998578416859	0.022609714073706273	0.11918972594024965	1.5360737805524847	0.33350719234906634	0.2563018239769711	1.1768038899244941	0.20082135482079522	0.1345712677000249	1.0296585874569004	0.026333885780606643	0.25115644495315453	0.0	-48.40286504900404
2000000	-64.64671612784015	-15.235813165704444	-49.4109029621357	0.06531284310579405	0.06531284310579404	0.9403695576608507	0.04171665495203874	0.721105697777464	1.959443953929716	0.3161155729909127	0.652684784447132	0.24388487588846552	1.5932264476745068	0.24342287595287992	4.092280465140886	0.39018755256388876	0.8247245721243365	0.0	-49.4109029621357
2002000	-64.72188083951926	-15.239738810025855	-49.48214202949341	0.08057412951525851	0.08057412951525861	0.8003145604451567	0.10098275892009372	0.4755860317127692	0.21683103062954331	0.48160791081930615	3.62922660825581	0.22885988250829414	0.9695654662968202	0.027761063644998293	3.3199706785857677	0.1505104861425745	0.1495302478186379	0.0	-49.48214202949341
2004000	-69.16821989267598	-22.50379791972965	-46.664421972946336	0.08485770164442527	0.0848577016444252	0.5303262108533068	3.768936492984473	1.5912000806515367	0.39478671832876705	1.5681806101981155	1.4182881108841652	0.16434167963177804	1.9676818153705593	0.03227504273054888	5.43029679585285	0.006687042153775603	0.6995281471058933	0.0	-46.664421972946336
2006000	-65.45480588041212	-13.638389364953763	-51.816416515458364	0.05654638066047654	0.056546380660476604	0.20489262112262627	0.25269207659508647	0.681976132872521	0.65828650800774	0.34756946292105495	0.7526317149844748	0.5641894684281873	0.9670213062337759	0.8665107170444287	3.570210185348713	0.0917951511124399	2.4388459274990795	0.0	-51.816416515458364
2008000	-60.012925076972735	-11.654304494564647	-48.358620582408086	0.04795069300591096	0.04795069300591096	0.808218322036888	0.6796962210108572	0.35953580363378407	0.6503023797438899	0.048491574837446406	1.3264943098788575	0.09652293702343287	2.262379646499171	0.0609602982401411	2.941130813520988	0.11825969834679498	0.9777475083953482	0.0	-48.358620582408086
2010000	-64.35287952654332	-14.998697148603345	-49.35418237793997	0.07010524152213632	0.0701052415221363	1.5204557771031115	0.48498284486464077	0.5402717065904782	1.1188704838855978	0.1460104431941706	1.6358658889474544	0.25072515707543935	0.34102176506905163	0.17768922193421835	3.7928161364110777	0.7501456218946523	0.43416607480279107	0.0	-49.35418237793997
2012000	-69.45888688174337	-21.37683164966562	-48.08205523207775	0.06745653756384622	0.06745653756384627	2.290710317140812	0.1649037976900713	1.745524409580901	0.4314861778133114	0.911547570401939	3.436169946796609	1.7924754140516956	2.292236993833644	0.2175791400035873	3.7366876519193015	0.2502532385301145	0.6677554396822971	0.0	-48.08205523207775
2014000	-66.87719583721754	-16.271534352086455	-50.60566148513109	0.07862140027753438	0.07862140027753449	0.4870986310335281	0.21719957422405978	0.21783915414134533	0.7010247839867857	0.908678003786004	1.37319063170233	0.039240080415406935	1.199345839339533	0.7799696460006311	3.796118162324438	1.8044365584303497	0.3922939255373486	0.0	-50.60566148513109
2016000	-67.87296341063328	-20.93484249080801	-46.93812091982527	0.07621606011518212	0.0762160601151821	1.6411656428841328	0.5978404172498802	0.35417371111363916	1.233037284403761	0.7279299920598596	1.0011501514395662	0.09925073452937046	1.2993604833815906	0.8081690518822566	7.161969009140599	0.7377048615282226	0.2697478192675399	0.0	-46.93812091982527
2018000	-59.16992207118052	-9.00592501707189	-50.163997054108634	0.06962128468968996	0.06962128468968994	0.2941187613885483	0.2669694509123308	0.3450812884335789	0.6419583861522751	0.11112366965464124	0.9826472717913596	0.37162529067939604	0.3834170612676713	0.24201983680581646	0.8520293670385454	0.25675213860897667	0.374729521683072	0.0	-50.163997054108634
2020000	-60.29274366222661	-10.619289394900143	-49.67345426732647	0.0530493503540575	0.05304935035405747	0.07393111761878446	0.009125094568049934	0.31155628720313083	0.8252801769974876	0.3021561855873416	0.7369704583869752	2.0867227650919626	0.9893450356018738	0.0691377792005801	2.5343277067999477	0.01984231544706262	0.6954390239686367	0.0	-49.67345426732647
2022000	-63.97606351190501	-13.49230032593232	-50.48376318597269	0.06381405906184805	0.06381405906184803	0.5537881395484865	0.7381667861572448	0.2998812873695869	0.6332064793882765	0.332867294836348	2.811631154215303	0.28967491547974034	0.46454876745201973	0.5036696565184112	2.649196277717744	0.2802172674625344	1.1102294263407868	0.0	-50.48376318597269
2024000	-64.80612439574566	-12.120035362497557	-52.6860890332481	0.05731611686853028	0.057316116868530304	1.0878343001984099	0.12102993928876284	0.36960016990456773	0.7867125086941229	0.3038856071081734	0.17069045769982252	1.37030632921706	0.5828919397371239	0.42323550187151504	2.852510714696106	0.17859326843489234	1.4615687794811019	0.0	-52.6860890332481
2026000	-71.16661687736675	-18.3782775943042	-52.78833928306254	0.06747297673995378	0.06747297673995369	1.9385117379881232	0.8065527431133546	0.15018956249832296	0.6024115667974166	2.30802736608685	1.7288005384668264	1.6827653555978233	0.6442688595841877	0.2945767725433341	3.54227457689273	0.6230060384866535	0.4922123332558126	0.0	-52.78833928306254
2028000	-66.9624368052499	-13.68950938554375	-53.27292741970615	0.04682315475697681	0.04682315475697689	0.052455527394271596	0.08022523023159196	0.7327390766263977	0.30426067259787765	1.6204283062036509	2.0766441500797974	0.3963868445201215	0.6304711713429276	0.5100241888870557	3.4698414111076943	1.928233010875155	1.001941215372535	0.0	-53.27292741970615
2030000	-65.02850945350278	-11.30198280707554	-53.72652664642723	0.05318060420314465	0.053180604203144584	0.9238568042625218	0.026741797114873928	1.816174465805337	0.6433752315554012	0.3864163915725215	1.1763128940135945	1.0026171695595052	0.24862173211748276	0.23234485004287445	2.691987761158359	0.2923608992123979	0.20908716824523624	0.0	-53.72652664642723
2032000	-64.94417240675413	-11.788043733797675	-53.156128672956456	0.032473701399271616	0.03247370139927163	1.5062428068458047	0.2671512035052918	0.02513980956570411	1.9674048973621379	0.14252668419372203	2.1203844795621447	2.2322327360981724	0.5815298784086363	0.25779370629082554	2.7078588859631165	0.05469577364681609	0.27846832257838044	0.0	-53.156128672956456
2034000	-68.19421677162255	-15.731241552415037	-52.46297521920751	0.045285625568676255	0.04528562556867628	0.5455777346968966	0.5778258670412211	0.248381342187583	1.7407344046710338	0.02693420793693258	1.3112537807312612	1.560248857168067	0.47900717772483425	1.7936677047770981	4.301545240000466	0.13625637683714145	2.0354358401344332	0.0	-52.46297521920751
2036000	-64.80039575571955	-11.52691840241041	-53.27347735330914	0.043932530923903604	0.043932530923903555	1.4207014774904858	0.0783043120567226	0.27630939331521726	0.7737250823370059	0.6206568323462787	0.9138264302890236	0.19296242305988223	1.709691722988423	0.9350551119201664	2.639532692325568	0.5098641624868011	0.5608731660404889	0.0	-53.27347735330914
2038000	-67.55166835422968	-18.1987160065488	-49.352952347680876	0.06471747324869732	0.06471747324869732	0.027259302348203895	1.7790859486358974	0.41550655770769407	1.8535980092978237	0.47099639595257925	1.5174262602479418	2.322823976084344	0.19202700955966484	0.2156043825430032	4.641498347852856	0.7633438882774328	0.827401813894518	0.0	-49.352952347680876
2040000	-66.17159621485114	-13.661949762056832	-52.5096464527943	0.060210994853405586	0.060210994853405496	0.24622251437523737	0.00722244473363396	0.27267765671046656	0.03884908359383254	0.974463738070362	0.9056855390944956	0.6396074065213705	0.7947555309477543	2.351301530040404	4.501687460088035	0.06503155157449894	0.10209592874825957	0.0	-52.5096464527943
2042000	-63.656889574090336	-14.92207682085261	-48.734812753237726	0.060547769862967074	0.060547769862967095	0.1758514900148918	1.4718108557104277	0.5727310185681809	0.5800013434270096	0.7650018594888218	1.3617540886813986	0.8688383574137437	1.839115177078592	0.3466913767269323	3.2016829678327285	0.07299749758510338	0.9264872457892814	0.0	-48.734812753237726
2044000	-63.39125613339735	-12.9576366934936	-50.43361943990375	0.06926471541549349	0.06926471541549344	0.3365170848804981	0.4613181429423746	0.03308198337133901	2.215274394117031	0.35118898612343474	1.013953396096521	1.139027359173945	0.26353447161706933	0.48659643971767125	3.067123568583783	0.24247894871437833	0.2968659551139221	0.0	-50.43361943990375
2046000	-64.87485781878404	-19.70409281087985	-45.17076500790419	0.09875704552744423	0.09875704552744434	0.8923999410423683	0.5154072379202769	0.043144380438958206	0.3432496397574024	0.5164738707813629	1.9075568217903784	1.2719668476748938	2.3471584843285003	0.3437759404287014	4.415435824072075	0.06609811164395528	0.7350422157153126	0.0	-45.17076500790419
2048000	-63.72343344763476	-14.549306450451017	-49.17412699718375	0.036471608796235865	0.03647160879623585	0.5994034815412637	0.1962859641175758	2.305935183697727	1.0526395066069032	0.038761141723265266	2.205805043822019	0.12811238714850154	1.751045843633452	0.2832026985544193	4.84109000054699	0.6096300308399213	0.3231017821213193	0.0	-49.17412699718375
2050000	-67.59009155041588	-14.164348693305577	-53.42574285711029	0.06505956267164788	0.06505956267164796	0.6087478078193609	0.18817476029555655	0.17642436806181935	3.1133849842500942	0.7120454747350221	2.578767681619488	0.1877786136543463	0.8507263134463398	0.7166286271707889	0.8351297133967243	0.01913103154061484	0.46214709347692656	0.0	-53.42574285711029
2052000	-65.26238828129893	-11.225271363996253	-54.03711691730267	0.034516727598256115	0.03451672759825611	0.07873053607468922	0.2040969230638672	1.1223469112484532	0.4421045577340701	0.27111477059996014	0.694708441384322	0.32917139670564943	2.909765493502979	0.33852556280464763	3.7225083576797826	0.7323611218242305	0.4971424328495424	0.0	-54.03711691730267
2054000	-65.33276925885687	-21.617197062739834	-43.715572196117044	0.08899098820851634	0.08899098820851632	0.8885541478664636	0.2520630944518455	0.9015025361686725	3.160061589795865	0.13925594138101852	1.5856529373186206	0.9853037866643751	1.963028731442453	0.11981683337561749	3.624834081956052	0.18677519176667548	1.4482928690116528	0.0	-43.715572196117044
2056000	-74.16068595812354	-15.768513812439807	-58.39217214568374	0.03499933410629554	0.034999334106295535	6.861492643087029	0.08625749337277852	0.6859687674133107	1.577903376507429	0.29700713366482995	0.8079442152432273	0.4963496430981826	2.17391351921709	0.26504335066578383	1.8790326875929286	0.4269589713492145	0.5812093423124393	0.0	-58.39217214568374
2058000	-66.07805248955171	-18.72822308711921	-47.349829402432505	0.06703904796195671	0.06703904796195669	1.2019334460314273	0.03531189988105503	0.8843446795965861	0.9132859326233254	0.18458410977999823	3.3100968666008534	0.5023959452270809	2.470976422058051	0.17585064571221803	3.8265620191785015	0.3522905744702639	1.204624580486975	0.0	-47.349829402432505
2060000	-77.47605372723471	-26.86819702085123	-50.60785670638349	0.07638821655359483	0.07638821655359487	1.081039920800035	0.12131324023043762	1.208176138594316	0.4080466864156213	3.5553441651070488	2.7128897683826168	1.3778979056131948	5.014903798401736	0.7187598221458558	4.267826139385439	0.33039419073623016	1.683978850832673	0.0	-50.60785670638349
2062000	-76.6987996687815	-21.406949237520152	-55.29185043126136	0.03825681471854502	0.038256814718545064	3.758854751585636	1.2431901248695405	1.088540712057218	0.3752706390912848	0.757120558728754	1.160715367903655	1.667115108864475	2.2699810020547764	2.021792836598921	5.735356237655143	0.8759200839057171	0.21726244794460162	0.0	-55.29185043126136
2064000	-61.78788892750389	-12.59149824098278	-49.19639068652111	0.07274915382470554	0.07274915382470562	0.04293492237686349	0.015262967516798485	0.24873516379294688	1.5077038388760526	0.4476461655220268	1.2921966407798486	0.6193112088589631	1.1923067504713962	0.7527194972608814	1.8198331118436066	0.29224319632875817	0.6314695044386531	0.0	-49.19639068652111
2066000	-62.03984105998179	-16.916201127164946	-45.12363993281684	0.09954391623170782	0.09954391623170775	0.3547851501092481	2.526381729386146	0.23020700310625947	0.8934282037987539	0.10279559320983374	1.1150004621539444	0.4744832556416794	0.7892585889443526	0.3938546263340468	2.548922264238927	0.34336848390602953	0.4305580707483395	0.0	-45.12363993281684
2068000	-65.15043685417754	-19.309179630069195	-45.841257224108354	0.09128276110899179	0.0912827611089917	1.2096236605788055	0.03291380764423733	0.1548937553637979	1.2285169174958646	0.42702870630117207	1.2405028558847446	0.03346354275582692	0.570156569926547	0.1144817005836241	6.188895206081002	1.8576555820651621	0.636780156529373	0.0	-45.841257224108354
2070000	-65.95359791369037	-13.456937406930896	-52.49666050675948	0.08239497097144806	0.082394970971448	0.041405938050892835	0.560214517846054	0.9346431106922618	2.4104493803741653	1.0370115719703872	0.6974415029167236	0.08746420308019293	1.6498312332948806	0.15485801209463732	0.7906417266004067	0.017832969470546172	0.11805884472569134	0.0	-52.49666050675948
2072000	-67.45218461161652	-15.47525173549428	-51.97693287612224	0.06045526863274553	0.06045526863274555	1.7480661500778623	0.7433929398641537	0.3822163772818618	2.8245976069737675	0.19394927347846208	0.4684429090813431	2.1580618346030445	0.20701906033301057	0.1072713194270344	3.4598717816655054	0.4365203000583832	0.1780498918024539	0.0	-51.97693287612224
2074000	-64.75710768928934	-14.07210880157454	-50.6849988877148	0.07750034189772774	0.07750034189772771	0.5585985848669303	0.22257051014520887	0.6661720824377046	0.7163437710893577	0.5777833049166041	1.3888974019710558	0.8196432802499812	2.1420904440557744	0.18448748572906848	1.1875281673029374	0.4121533007284297	1.1097300323782304	0.0	-50.6849988877148
2076000	-69.23555351006162	-17.814737231030904	-51.42081627903072	0.05686907797559565	0.056869077975595615	1.333410044239394	0.17935921775009112	2.3473487156025126	1.0392146244011427	2.142960719305769	1.2407455065096689	0.47191898190637255	1.0283038176008548	0.3004874144023831	4.585917348554705	0.345822661352044	0.44276321710999644	0.0	-51.42081627903072
2078000	-65.46613626648475	-13.387293556359001	-52.07884271012575	0.05605961408212982	0.05605961408212985	1.1750824174109407	0.12295603881126133	0.9265164622637356	1.0028016236842658	0.5139356681091729	0.945489771666322	0.5799867267877145	0.48784471843945804	0.385321939192929	2.5720673955275104	0.34347301755888193	1.8133932581224566	0.0	-52.07884271012575
2080000	-64.39389392553957	-12.619341986247669	-51.77455193929191	0.05336067218077653	0.05336067218077654	0.847645274779938	0.2054574431610327	1.1952231835084957	1.3601750775904569	0.3282689475464812	0.9361986423970067	1.05626585842108	0.8282619202464466	0.5593367036054767	2.0214763769778554	0.07195946704714544	1.3401512124280581	0.0	-51.77455193929191
2082000	-65.30232467231968	-15.554788027832037	-49.747536644487646	0.06839454073636214	0.06839454073636217	0.7587788269141864	0.6651527012072329	0.6735027272755407	0.6510892734109489	0.08812408819567533	0.8247160227352381	1.3282717804222686	1.387577781338602	1.1029729105743595	3.0343896890040143	0.6567960836649043	0.5729173368014472	0.0	-49.747536644487646
2084000	-61.97203501019106	-12.661613433813804	-49.31042157637725	0.06540099117219675	0.06540099117219679	0.037865896187313564	0.25686232719811325	0.14088389642173135	2.192804741778267	0.2193893362258979	0.8652197818090823	1.9610567454791525	1.1826958249899022	0.48297725473611736	2.0324706637204875	0.10602919191931269	0.30880624246018973	0.0	-49.31042157637725
2086000	-68.6751533415393	-17.04020198665716	-51.63495135488214	0.07040810139238558	0.07040810139238557	2.0648356793229583	1.0674153447584847	0.5553507334394987	0.3235016008306572	0.4491369178511594	0.6454220501343807	0.7569828714287885	0.5243981498802689	0.822064184698652	5.176235074350379	0.05886877099009767	0.7940649614478638	0.0	-51.63495135488214
2088000	-65.13579293451537	-15.705686366530834	-49.43010656798454	0.0663077491068174	0.06630774910681751	0.05868459350350395	0.4452479386402977	1.1921231545606772	0.5603200554313651	0.6928061045815725	3.3063861685290674	0.7184323453604744	0.302637444252202	0.989095112695355	3.891487745042299	0.03017535075353636	0.23358783291770724	0.0	-49.43010656798454
2090000	-65.18862925892759	-15.847635851168901	-49.34099340775869	0.05974675610753199	0.05974675610753199	0.7781332306921898	0.35847439582751467	0.09432581694418632	0.28450108184976647	1.0184721681073423	0.6478724323054759	0.3073897593882083	0.7905239360397363	0.9183482473509254	5.548425733437002	0.2844298604356819	1.4944066960217053	0.0	-49.34099340775869
2092000	-61.46314053549598	-13.157264909367926	-48.305875626128056	0.07291735994472809	0.07291735994472814	0.8390958615028525	0.01649536145898251	0.27862267858384654	0.6702001402981419	0.2416815096464134	2.35665069873528	1.5666066164447565	0.007763343285917589	0.11258531861575609	2.8926524770720197	0.549284957208576	0.2454879103675141	0.0	-48.305875626128056
2094000	-62.18660008819752	-12.000707600242261	-50.18589248795526	0.04932556579667508	0.049325565796675123	0.20723004039355242	0.12678453731415565	1.4175257044191008	1.0043854385014281	0.5848812417199135	2.6369955351905126	0.4055616654182856	1.4095375893950408	0.22296005484666548	1.2929021651166213	0.05680154869666687	1.204473241048651	0.0	-50.18589248795526
2096000	-65.20329161471426	-17.845960272185764	-47.35733134252849	0.08175504668205079	0.08175504668205076	0.037905032747199675	1.5251015410663535	1.6222799573836315	1.5905126317621086	0.1826490125814525	1.136274293486059	0.3181250470020695	2.2505167083036004	0.5716306321022978	3.2967296496259353	0.3329827549385585	0.2402943991582518	0.0	-47.35733134252849
2098000	-62.68966854369462	-10.869748516723458	-51.81992002697116	0.05914025282514733	0.059140252825147274	1.7034776737705803	0.05638015683353539	1.9802086339261349	0.4909154105254732	0.038489002236206424	0.7981656598173922	0.21222141061076774	0.91091840049697	0.02346031185576708	2.2413451422623094	0.12454911544735138	0.2755465329621314	0.0	-51.81992002697116
2100000	-65.8031183529788	-18.186758235703124	-47.616360117275676	0.09280363266999996	0.09280363266999996	0.20330240073035047	0.1011614907895706	1.0101140293141933	2.1970248474151624	0.7104133587150339	2.068480534800563	0.5500260323771278	1.8112141991977568	0.3288203983210909	1.5517620373603631	0.11853637068338949	1.1163454259027454	0.0	-47.616360117275676
2102000	-66.56884671677241	-15.256219556162769	-51.312627160609644	0.04636832535360494	0.04636832535360491	0.558555279339912	0.3508798636571713	2.610339260940154	0.2609243717498314	0.4963856376869824	1.382996740018219	0.3808306110658939	2.011015466029454	0.08761440124285591	3.903127431159001	0.19181132831381695	2.1178322763174844	0.0	-51.312627160609644
2104000	-63.49377191114543	-13.590715884532372	-49.90305602661306	0.08994329905708884	0.08994329905708896	0.46153182877745774	0.3877940985471031	0.7691974821124833	0.09280711659938527	0.5098270530393245	1.6642393308585348	0.42248126882552983	0.4675889824804872	0.16945298023792305	2.7533276701662253	0.16744060743902942	0.3122986309750714	0.0	-49.90305602661306
2106000	-62.91786654142411	-12.326992074200016	-50.5908744672241	0.06161570877995378	0.061615708779953794	0.02020215364063428	0.14929947412526706	0.9608207371133278	1.196343549253445	0.29914042402003077	0.5432586850267759	1.6211063928198974	0.6190717191846621	0.18141809713290358	2.789249661810269	0.5639290824550678	0.4676791531666345	0.0	-50.5908744672241
2108000	-70.12617392549721	-17.288987538312885	-52.83718638718433	0.05632630151829031	0.05632630151829035	0.8855007398939446	1.8463935325966145	1.507337455460523	1.2132124140323075	0.6232864417407386	3.117508530976385	1.2588840670187627	0.05432363109355043	0.189854603554784	1.9469015832444019	1.1616174489924294	1.3139621645664108	0.0	-52.83718638718433
2110000	-60.57909290321581	-11.56019634881927	-49.01889655439654	0.049760638084143924	0.04976063808414396	0.522829461006584	0.16263835457942033	0.11692861876347284	0.4867872369402723	0.1307329779878745	1.2670603932856266	2.725999549744088	0.3560535084886583	0.9780190817620332	2.5904590411784354	0.06406147791895742	0.7239432805374355	0.0	-49.01889655439654
2112000	-69.14906701233083	-17.486040535689096	-51.66302647664174	0.07059376398964576	0.07059376398964572	2.9181295679283483	1.0916057873933003	1.8547920305586032	0.9647698485314351	1.9902204508485142	0.6461288969061795	1.603107765197773	0.34108748387315724	0.009193494127209604	1.425702797427288	0.21557076565219518	0.624281704009209	0.0	-51.66302647664174
2114000	-63.64469077954209	-12.647160669151967	-50.99753011039012	0.057469257663637856	0.0574692576636379	0.0047121215287300395	0.13874673333497645	0.26885235765515547	1.4209645693809227	0.2515293413013281	0.3300754586791952	0.9390399013675114	0.3298467470333074	0.33494376053159625	5.067678439394476	0.1513334358373411	0.9445497264203265	0.0	-50.99753011039012
2116000	-67.10246268027797	-16.45676013839749	-50.645702541880475	0.07079014782219054	0.07079014782219055	0.47520830889760957	2.0186499888794582	0.7162495261642607	1.4045407566223451	0.1587643401383691	0.598644032293786	2.3510614691498763	0.7160557010104306	0.3232947652512872	1.9509911955021226	1.238364065808059	0.9783054336689982	0.0	-50.645702541880475
2118000	-66.25590660823798	-12.04693213621645	-54.20897447202153	0.04101832362493844	0.04101832362493846	1.2790464886773882	0.6384535839241634	0.35738319339196356	2.547853664782266	0.19572607965447303	0.8605033348512576	0.028818457265448728	2.4054685952612544	0.09844100826657962	2.788355829942437	0.16910599799893342	0.07342626753446112	0.0	-54.20897447202153
2120000	-71.3706179419381	-24.589779627869056	-46.780838314069044	0.11031195292542985	0.11031195292542977	0.15466126494783392	0.3482087798152384	0.07728895904986484	3.791201393702342	0.05172895130345318	1.501373593629258	0.5637552595216944	2.8330291470232036	0.22715094694788554	5.275173074291656	1.2093346601036903	1.2387605569484301	0.0	-46.780838314069044
2122000	-79.50272465590766	-27.707220760910182	-51.79550389499748	0.03589171611517925	0.03589171611517925	0.8280893278126334	1.8347133619594025	0.7430364570474702	1.6307214532374292	1.9042557077489823	2.7003905970031252	0.7004371610109691	2.287254382246076	1.724167965540711	12.727147599918824	0.5232815480595795	0.2842489040648045	0.0	-51.79550389499748
2124000	-61.92235898266441	-13.237644647738689	-48.68471433492572	0.06810492665906877	0.06810492665906873	0.7551795650696786	0.2594099528459464	0.1255487510083548	1.0181098197750815	0.40324207944646306	1.044795851041397	0.21276248312553162	2.1057607519994166	0.2123401979695276	2.522742399757534	0.39519448609307234	0.7784774689156542	0.0	-48.68471433492572
